lon,lat,centroids_dense,district,township,neighborhood,building,streetNumber,date
121.47494245895523,31.233701776119403,268,黄浦区,南京东路街道,[],[],西藏中路,2022-04-18
121.32922813333333,31.134558533333333,30,松江区,九亭镇,国亭花苑(北区),[],虬泾路,2022-04-18
121.72941213333334,31.162728266666665,15,浦东新区,川沙新镇,[],[],高桥路,2022-04-18
121.42172762790698,31.405838720930234,43,宝山区,杨行镇,[],[],蕰川公路,2022-04-18
121.53154008888889,31.14553551111111,45,浦东新区,东明路街道,[],[],永泰路,2022-04-18
121.58744604494382,31.27271926966292,89,浦东新区,沪东新村街道,[],上海文峰广场,张杨北路,2022-04-18
121.254265,31.319481642857145,14,嘉定区,安亭镇,[],[],宝安公路,2022-04-18
121.81505463157895,30.90500536842105,19,浦东新区,泥城镇,[],[],鸿音路,2022-04-18
121.45801615384616,31.045345153846153,26,闵行区,吴泾镇,[],[],景东路,2022-04-18
121.44708847252747,31.321367153846154,91,宝山区,高境镇,[],[],共和新路,2022-04-18
121.13154971428571,30.91144542857143,7,松江区,泖港镇,[],[],建设河路,2022-04-18
121.4158307948718,31.132084512820512,39,闵行区,梅陇镇,[],梅陇公园,虹梅南路,2022-04-18
121.30944374418604,31.016342255813953,43,松江区,车墩镇,[],[],振兴路,2022-04-18
121.35470712820512,31.25512876923077,39,嘉定区,真新街道,[],[],曹安公路,2022-04-18
121.528609,31.235472426470587,68,浦东新区,陆家嘴街道,林山小区,[],松林路,2022-04-18
121.7656358974359,31.05221505128205,39,浦东新区,惠南镇,[],[],拱极路,2022-04-18
121.34636257692307,31.39828703846154,26,宝山区,罗店镇,[],[],沪太公路,2022-04-18
121.42793,30.807412142857142,7,金山区,漕泾镇,[],[],浦卫公路,2022-04-18
121.20675988888888,31.159574555555555,9,青浦区,赵巷镇,[],[],芦沈路,2022-04-18
121.6354997586207,31.18500975862069,29,浦东新区,张江镇,[],[],高木桥路,2022-04-18
121.49079054178674,31.21891393948127,347,黄浦区,老西门街道,[],[],蓬莱路,2022-04-18
121.66693196296296,31.27318325925926,27,浦东新区,曹路镇,蓝山小区,[],民雷路,2022-04-18
121.46512557142857,31.254265928571428,98,静安区,芷江西路街道,原水小区(中华新路),原水小区(中华新路),南山路,2022-04-18
121.44560769811321,31.18227630188679,53,徐汇区,枫林路街道,[],[],天钥桥路,2022-04-18
121.582402875,31.010700625,8,浦东新区,航头镇,[],[],航南公路,2022-04-18
121.46478205,31.3959545,20,宝山区,杨行镇,[],[],铁力路,2022-04-18
121.51824837288136,31.27593933898305,59,杨浦区,四平路街道,[],[],江浦路,2022-04-18
121.58084597058823,31.115118970588235,34,浦东新区,周浦镇,[],[],周市路,2022-04-18
121.3680391904762,31.174785,42,闵行区,虹桥镇,龙柏六村北区,[],白樟路,2022-04-18
121.55742816393443,31.196741803278687,61,浦东新区,花木街道,芳华苑(西区),[],白杨路,2022-04-18
121.217854,31.419147333333335,6,嘉定区,徐行镇,[],[],金兰路,2022-04-18
121.31257654285714,31.215101828571427,35,闵行区,新虹街道,[],[],申长路,2022-04-18
121.619783,31.541197,1,崇明区,堡镇,[],[],工农路,2022-04-18
121.49064831645569,31.165351443037974,79,浦东新区,上钢新村街道,长德小区,[],杨新路,2022-04-18
121.1387544,31.0428946,5,松江区,小昆山镇,[],[],广富林路,2022-04-18
121.31767047058823,31.462401,17,嘉定区,徐行镇,[],[],新川沙西路,2022-04-18
121.25769242857143,31.06026185714286,7,松江区,中山街道,[],[],茸惠路,2022-04-18
121.91163566666667,30.897391583333334,12,浦东新区,南汇新城镇,[],[],竹柏路,2022-04-18
121.34220215625,31.08090875,32,松江区,新桥镇,[],[],明中路,2022-04-18
121.55962547191011,31.245511280898878,89,浦东新区,金杨新村街道,[],[],罗山路,2022-04-18
120.9623685,31.038587,2,青浦区,金泽镇,[],[],[],2022-04-18
121.53249605714286,31.313805657142858,35,杨浦区,殷行街道,[],[],嫩江路,2022-04-18
121.38999721739131,31.311640173913045,23,宝山区,大场镇,[],[],上大路,2022-04-18
121.46655644520548,31.20717415068493,146,黄浦区,打浦桥街道,[],[],瑞金二路,2022-04-18
121.42343472413793,31.28688903448276,29,静安区,彭浦镇,[],[],沪太支路,2022-04-18
121.671732,31.407287,1,崇明区,长兴镇,[],[],潘圆公路,2022-04-18
121.65604706896552,31.213973344827586,29,浦东新区,唐镇,[],[],高科东路,2022-04-18
121.62423485714285,31.28049438095238,21,浦东新区,高行镇,[],[],巨峰路,2022-04-18
121.574923,31.34104373076923,26,浦东新区,高桥镇,潼港二村,潼江幼儿园潼江部,张杨北路,2022-04-18
121.24651748,31.37610436,25,嘉定区,嘉定镇街道,丽景小区,[],塔城路,2022-04-18
121.32114513043479,31.306510652173912,23,嘉定区,南翔镇,[],[],宝翔路,2022-04-18
121.41443475,31.02226715,20,闵行区,江川路街道,[],[],安宁路,2022-04-18
121.52010802816902,31.189473309859157,71,浦东新区,南码头路街道,[],[],齐恒路,2022-04-18
121.47774533333333,31.122780095238095,21,浦东新区,三林镇,[],[],林浦路,2022-04-18
121.373224,31.717449,1,崇明区,庙镇,[],[],[],2022-04-18
121.56111163414634,31.170686975609755,82,浦东新区,北蔡镇,[],[],莲溪路,2022-04-18
121.72058416666667,31.242977555555555,18,浦东新区,合庆镇,[],[],福庆路,2022-04-18
121.3389305,30.8572815,4,金山区,亭林镇,[],[],立新街,2022-04-18
121.44084086111111,31.0956685,36,闵行区,梅陇镇,[],[],虹梅南路,2022-04-18
121.616042,31.21660525,20,浦东新区,张江镇,香楠新村,[],广兰路,2022-04-18
121.44183838461538,31.361845615384617,39,宝山区,杨行镇,康桥水都(东区西北门),[],莲花山路,2022-04-18
121.1253446,31.1552608,10,青浦区,夏阳街道,[],[],外青松公路,2022-04-18
121.41594659574469,31.172727361702126,47,徐汇区,虹梅路街道,[],[],桂林路,2022-04-18
121.728861,31.03954442857143,14,浦东新区,惠南镇,[],[],沪南公路,2022-04-18
121.52623311764705,31.05277211764706,17,闵行区,浦江镇,[],[],三鲁公路,2022-04-18
121.30668833333333,31.109185041666667,24,松江区,九亭镇,[],[],易富路,2022-04-18
121.485904890625,31.205178041666667,192,黄浦区,半淞园路街道,[],[],西凌家宅路,2022-04-18
121.45634403278689,31.269563,61,静安区,大宁路街道,[],[],共和新路,2022-04-18
