lon,lat,centroids_dense,district,township,neighborhood,building,streetNumber,date
121.41515505,31.00467185,20,闵行区,江川路街道,[],[],宾川路,2022-04-16
121.53202356521739,31.263589673913042,46,杨浦区,大桥街道,[],[],河间路,2022-04-16
121.44100545,31.22018855,40,静安区,静安寺街道,美丽园居民区(南京西路),绿意餐厅,南京西路,2022-04-16
121.7024154,31.1030427,10,浦东新区,川沙新镇,[],[],鹿吉路,2022-04-16
121.65000756862744,31.212692862745097,51,浦东新区,唐镇,[],[],春源路,2022-04-16
121.3267551707317,31.23324031707317,41,嘉定区,江桥镇,[],[],爱特路,2022-04-16
121.57183723214285,31.119534107142858,58,浦东新区,康桥镇,[],[],上南路,2022-04-16
121.34790133333334,31.40714322222222,18,宝山区,罗店镇,[],[],月罗公路,2022-04-16
121.42300453623189,31.185675333333332,69,徐汇区,田林街道,明园·小安桥,[],中山西路,2022-04-16
121.48004337984496,31.204143124031006,129,黄浦区,五里桥街道,[],五里桥路235弄3号,斜土路,2022-04-16
121.49842937254901,31.310019901960786,51,杨浦区,新江湾城街道,东方锦园,[],政青路,2022-04-16
121.4237184923077,31.121526461538462,65,闵行区,梅陇镇,[],虹梅南路1301弄99号,虹梅南路,2022-04-16
121.4370795,30.813859785714286,14,金山区,漕泾镇,[],[],苍工路,2022-04-16
121.2626542631579,31.34379647368421,19,嘉定区,菊园新区,[],[],宝塔路,2022-04-16
121.2419443,31.039939699999998,10,松江区,中山街道,[],[],茸北路,2022-04-16
121.91581366666666,30.915558166666667,6,浦东新区,南汇新城镇,[],[],夏栎路,2022-04-16
121.63111088888888,31.30883988888889,27,浦东新区,高东镇,[],国懋船用品有限公司,赵高公路,2022-04-16
121.49613005932204,31.167980101694916,118,浦东新区,上钢新村街道,德州五村,[],德州路,2022-04-16
121.51927303883495,31.18975067961165,103,浦东新区,南码头路街道,[],[],齐恒路,2022-04-16
121.4109185510204,31.298786,49,宝山区,大场镇,[],[],真大路,2022-04-16
121.72656163333333,31.238471166666667,30,浦东新区,合庆镇,[],[],前哨路,2022-04-16
121.14049644444444,31.164371888888887,9,青浦区,夏阳街道,[],[],华科路,2022-04-16
121.45840103076922,31.3353048,65,宝山区,张庙街道,泗塘二、三村小区,[],虎林路,2022-04-16
121.57513023611111,31.254451125,72,浦东新区,金杨新村街道,金桥瑞仕花园,[],枣庄路,2022-04-16
121.52185914814815,31.04165811111111,27,闵行区,浦江镇,[],[],联跃路,2022-04-16
121.35165342553192,31.15937580851064,47,闵行区,七宝镇,[],[],新龙路,2022-04-16
121.53334134090909,31.31948822727273,44,杨浦区,殷行街道,市光四村,[],市光路,2022-04-16
121.74653064705882,31.170457647058825,17,浦东新区,祝桥镇,[],[],海霞路,2022-04-16
121.83949433333333,31.494649333333335,3,崇明区,陈家镇,[],[],[],2022-04-16
121.4255452361111,31.26105422222222,72,普陀区,甘泉路街道,甘陵小区,[],甘泉路,2022-04-16
121.4515283125,31.122409791666666,48,徐汇区,华泾镇,[],[],华泾路,2022-04-16
121.8436038,31.0106145,10,浦东新区,老港镇,[],[],建中路,2022-04-16
121.41622146153846,31.421285884615386,26,宝山区,月浦镇,[],[],申浦路,2022-04-16
121.56999432203389,31.344866711864405,59,浦东新区,高桥镇,潼港六村(北区),和龙路371弄100号,花山路,2022-04-16
121.68826025,31.25756565625,32,浦东新区,曹路镇,[],[],龚丰路,2022-04-16
121.56262253225806,31.18593276612903,124,浦东新区,北蔡镇,莲馨苑,[],北中路,2022-04-16
121.59854878787878,31.12867333333333,32,浦东新区,康桥镇,[],[],秀浦路,2022-04-16
121.5654625,30.8775905,4,奉贤区,青村镇,[],[],奉柘公路,2022-04-16
121.6015341388889,31.266649527777776,72,浦东新区,浦兴路街道,金厦小区,[],东陆路,2022-04-16
121.8226536,30.902692066666667,15,浦东新区,泥城镇,[],[],南芦公路,2022-04-16
121.49314531455398,31.219110352112676,213,黄浦区,老西门街道,[],[],凝和路,2022-04-16
121.62713142105264,31.01780042105263,19,浦东新区,新场镇,[],[],笋心路,2022-04-16
121.2884856,30.7634904,5,金山区,金山卫镇,[],[],茸卫公路,2022-04-16
121.40274427272728,31.080106454545454,44,闵行区,颛桥镇,[],[],都市路,2022-04-16
121.20883223809524,31.21849261904762,21,青浦区,华新镇,[],[],新协路,2022-04-16
121.30087286666667,31.007240133333333,15,松江区,车墩镇,[],[],北闵路,2022-04-16
121.30711536,31.3026808,25,嘉定区,南翔镇,[],[],德园路,2022-04-16
121.48212554166666,31.398572083333335,24,宝山区,友谊路街道,宝钢宝林一村,[],宝杨路,2022-04-16
121.37726052238806,31.249039253731343,67,嘉定区,真新街道,[],[],万镇路,2022-04-16
121.67308622727273,31.167422318181817,22,浦东新区,川沙新镇,[],[],迎春街,2022-04-16
121.52296481904762,31.22359779047619,105,浦东新区,潍坊新村街道,潍坊六、七村,[],浦电路,2022-04-16
121.47767843243243,31.2397489527027,148,黄浦区,南京东路街道,[],上海科技京城C区,厦门路,2022-04-16
121.45504865625,31.267410015625,64,静安区,共和新路街道,[],[],洛川中路,2022-04-16
121.12915666666667,30.900600999999998,3,金山区,朱泾镇,[],[],亭枫公路,2022-04-16
121.75176828125,31.04968584375,32,浦东新区,惠南镇,[],[],人民西路,2022-04-16
