lon,lat,centroids_dense,district,township,neighborhood,building,streetNumber,date
121.50700803333334,31.171241233333333,60,浦东新区,周家渡街道,[],[],成山路,2022-04-09
121.70387124999999,31.109588333333335,12,浦东新区,川沙新镇,[],[],南六公路,2022-04-09
121.18184516666666,31.194959458333333,24,青浦区,重固镇,[],[],重固镇大街,2022-04-09
121.59216366666666,31.263052944444446,54,浦东新区,浦兴路街道,金桥新村四街坊长岛小区,[],博兴路,2022-04-09
121.3981454,30.9019304,5,奉贤区,庄行镇,[],[],庄良公路,2022-04-09
121.75528833333334,31.04755638888889,36,浦东新区,惠南镇,[],[],北门大街,2022-04-09
121.57567685964912,31.116251,57,浦东新区,周浦镇,[],[],康沈路,2022-04-09
121.273684,31.378769499999997,2,嘉定区,新成路街道,[],[],和政路,2022-04-09
121.53054063235294,31.208356852941176,68,浦东新区,塘桥街道,[],世博东座酒店公寓,浦建路,2022-04-09
121.68277522222222,31.235505055555556,18,浦东新区,唐镇,[],[],新雅路,2022-04-09
121.10138,31.072015999999998,2,青浦区,朱家角镇,[],[],天淀路,2022-04-09
121.87324311111111,30.944774666666667,9,浦东新区,书院镇,[],[],老芦公路,2022-04-09
121.299619,30.80535,4,金山区,张堰镇,[],[],鲁堰路,2022-04-09
121.59301566666666,31.032350952380952,21,浦东新区,航头镇,[],[],航头路,2022-04-09
121.27576061111111,31.169496833333334,18,青浦区,徐泾镇,[],[],京华路,2022-04-09
121.57571225,31.3405335,48,浦东新区,高桥镇,潼港二村,[],大同路,2022-04-09
121.34124449999999,31.707884999999997,2,崇明区,庙镇,[],[],剧场路,2022-04-09
121.5548142375,31.239469575,80,浦东新区,洋泾街道,华阳苑,[],南洋泾路,2022-04-09
121.38606122222222,31.41777666666667,9,宝山区,月浦镇,[],[],月罗公路,2022-04-09
121.67909508,31.16603568,25,浦东新区,川沙新镇,[],[],川周公路,2022-04-09
121.15343295238095,31.140176476190476,21,青浦区,夏阳街道,[],[],崧漪一路,2022-04-09
121.5178062,30.8925482,5,奉贤区,青村镇,[],[],金钱公路,2022-04-09
121.51810080645161,31.136694451612904,62,浦东新区,东明路街道,永泰花苑,[],永泰路,2022-04-09
121.42957566666666,30.808602999999998,12,金山区,漕泾镇,[],[],庄胡公路,2022-04-09
121.82505275,31.325046,4,崇明区,横沙乡,[],[],新联路,2022-04-09
121.56299778723404,31.185578861702126,94,浦东新区,北蔡镇,[],[],莲园路,2022-04-09
121.67105495238096,31.294215761904763,22,浦东新区,曹路镇,[],[],水洞港路,2022-04-09
121.274694,31.4624466,5,嘉定区,华亭镇,[],[],高石路,2022-04-09
120.90763733333333,31.120103333333333,3,青浦区,金泽镇,[],[],王港路,2022-04-09
121.63447292307693,31.17816826923077,26,浦东新区,张江镇,[],[],三灶路,2022-04-09
121.51769593055556,31.226976486111113,72,浦东新区,潍坊新村街道,[],华润时代广场,张杨路,2022-04-09
121.69323145714286,31.193573528571427,70,浦东新区,川沙新镇,[],[],新源路,2022-04-09
121.7405118,30.9774462,10,浦东新区,大团镇,[],[],永春北路,2022-04-09
121.053079,30.872832250000002,4,金山区,枫泾镇,[],[],盛新西路,2022-04-09
