lon,lat,centroids_dense,district,township,neighborhood,building,streetNumber,date
121.4299834,31.116896699999998,20,闵行区,梅陇镇,[],[],虹梅南路,2022-04-29
121.49777785507247,31.219459666666665,69,黄浦区,小东门街道,[],[],巡道街,2022-04-29
121.66290966666666,31.20639677777778,9,浦东新区,唐镇,[],[],创新中路,2022-04-29
121.2898055,31.2261765,10,闵行区,华漕镇,[],[],雅乐路,2022-04-29
121.49413373333333,31.3090664,15,杨浦区,五角场街道,[],政立路825弄5号,政立路,2022-04-29
121.59202138461539,31.08857146153846,13,浦东新区,周浦镇,[],[],周建路,2022-04-29
121.44290038053097,31.233808053097345,113,静安区,江宁路街道,[],[],常德路,2022-04-29
121.55013149999999,31.24112218181818,22,浦东新区,洋泾街道,[],[],洋泾镇路,2022-04-29
121.2903332,31.0213488,10,松江区,中山街道,[],[],南乐路,2022-04-29
121.51577693181818,31.304721045454546,44,杨浦区,五角场街道,[],虬江,政通路,2022-04-29
121.84602633333334,30.875163999999998,3,浦东新区,南汇新城镇,[],[],老芦公路,2022-04-29
121.23113933333333,31.4060695,6,嘉定区,徐行镇,[],[],嘉唐公路,2022-04-29
121.53916875,31.170122525,40,浦东新区,北蔡镇,[],[],陈春路,2022-04-29
121.48309742708334,31.20556134375,97,黄浦区,五里桥街道,上海大众汽车公寓,[],斜土路,2022-04-29
121.62604678947369,31.313225105263157,19,浦东新区,高东镇,[],[],法赛路,2022-04-29
121.4959044736842,31.12808452631579,19,浦东新区,三林镇,[],[],三彩路,2022-04-29
121.31340300000001,31.273992333333332,9,嘉定区,江桥镇,[],[],陇南路,2022-04-29
121.75179033333333,31.049652333333334,3,浦东新区,惠南镇,[],[],人民西路,2022-04-29
121.128065,31.156524,1,青浦区,夏阳街道,[],[],华科路,2022-04-29
121.3562423,31.15977,10,闵行区,七宝镇,[],[],新龙路,2022-04-29
121.46401110869566,31.23739989130435,46,静安区,石门二路街道,[],[],新闸路,2022-04-29
121.4474736969697,31.16546109090909,33,徐汇区,龙华街道,徐汇御景苑,[],龙恒路,2022-04-29
121.373224,31.717449,1,崇明区,庙镇,[],[],[],2022-04-29
121.45053020930233,31.265107279069767,43,静安区,共和新路街道,谈家宅,[],普善路,2022-04-29
121.14973466666666,31.039430333333332,6,松江区,小昆山镇,[],[],鼎松路,2022-04-29
121.40371066666667,31.032689666666666,6,闵行区,颛桥镇,[],[],新春路,2022-04-29
121.5483373,31.298773133333334,30,杨浦区,长白新村街道,[],[],军工路,2022-04-29
121.45336652,31.31122682,50,静安区,彭浦新村街道,[],[],临汾路,2022-04-29
121.73532708333333,31.222421,12,浦东新区,合庆镇,[],[],星升路,2022-04-29
121.59241488571429,31.27121997142857,35,浦东新区,浦兴路街道,荷一小区,[],博兴路,2022-04-29
121.27215142857143,31.16711042857143,7,青浦区,徐泾镇,[],[],振泾路,2022-04-29
121.5335078,31.0575589,10,闵行区,浦江镇,[],[],江协路,2022-04-29
121.3086624,31.448003,5,嘉定区,徐行镇,[],[],徐潘路,2022-04-29
121.6904494,31.2823774,5,浦东新区,曹路镇,[],[],东川公路,2022-04-29
121.405518,30.797411,1,金山区,漕泾镇,[],[],富漕路,2022-04-29
121.2414561111111,31.047957555555556,9,松江区,中山街道,[],[],光星路,2022-04-29
121.615028,31.146807615384617,13,浦东新区,康桥镇,[],[],创业路,2022-04-29
121.52083400000001,31.192600268292683,41,浦东新区,南码头路街道,东方丰甸苑,[],齐恒路,2022-04-29
121.53035225925926,31.329733333333333,27,杨浦区,殷行街道,[],[],中原路,2022-04-29
121.49440139215686,31.16901394117647,51,浦东新区,上钢新村街道,德州一村,[],德州路,2022-04-29
121.52437853658536,31.217515487804878,41,浦东新区,潍坊新村街道,潍坊四村,[],北张家浜路,2022-04-29
121.23652475,31.32576775,4,嘉定区,安亭镇,[],[],安辰路,2022-04-29
121.651256,31.009158999999997,2,浦东新区,新场镇,[],[],新奉公路,2022-04-29
121.75298466666666,31.35878466666667,3,崇明区,长兴镇,[],[],长兴江南大道,2022-04-29
121.27887233333334,30.917929333333333,3,松江区,叶榭镇,[],[],竹亭南路,2022-04-29
121.33306883333333,31.072823,6,松江区,新桥镇,[],[],陈春路,2022-04-29
121.7325774,31.1555028,5,浦东新区,川沙新镇,[],[],川六公路,2022-04-29
121.4054091,31.24789485,20,普陀区,真如镇街道,[],[],南石四路,2022-04-29
121.54314080851064,31.270435638297872,47,杨浦区,定海路街道,珠江香樟南园,[],河间路,2022-04-29
121.57767263636364,31.118303954545453,22,浦东新区,周浦镇,[],[],川周公路,2022-04-29
121.45741939393939,31.22106825757576,66,黄浦区,瑞金二路街道,[],[],进贤路,2022-04-29
121.48933721897811,31.215867087591242,136,黄浦区,老西门街道,敬乐坊,[],江阴街,2022-04-29
121.57879938461538,31.34179776923077,13,浦东新区,高桥镇,[],[],大同路,2022-04-29
121.55893319565217,31.188179282608697,46,浦东新区,北蔡镇,莲溪六村,[],高科西路,2022-04-29
121.47032784745763,31.21803333898305,59,黄浦区,瑞金二路街道,[],复兴广场,雁荡路,2022-04-29
121.42590264285714,31.188444761904762,42,徐汇区,田林街道,[],[],徐虹中路,2022-04-29
121.34889875,31.259116583333334,12,嘉定区,江桥镇,[],[],曹安公路,2022-04-29
121.801256,30.934558000000003,2,浦东新区,泥城镇,[],[],宏海路,2022-04-29
121.46083771428572,31.041474,7,闵行区,吴泾镇,[],[],景东路,2022-04-29
121.30881666666667,31.160063666666666,15,青浦区,徐泾镇,[],[],徐南路,2022-04-29
121.4218683888889,31.14414188888889,18,徐汇区,凌云路街道,华东理工大学,[],梅陇路,2022-04-29
121.43380345833333,31.285236583333333,24,静安区,彭浦镇,[],[],原平路,2022-04-29
121.2802853,31.3367336,10,嘉定区,马陆镇,[],[],封周路,2022-04-29
121.66179527777777,31.29000322222222,18,浦东新区,曹路镇,[],[],民冬路,2022-04-29
121.83419533333334,31.078392333333333,3,浦东新区,祝桥镇,[],[],[],2022-04-29
121.052235,30.935923,1,松江区,新浜镇,[],[],许村路,2022-04-29
121.46861497183099,31.262333352112677,71,静安区,宝山路街道,[],[],西藏北路,2022-04-29
121.5959829,31.0321438,10,浦东新区,航头镇,[],[],富航路,2022-04-29
121.63157544444445,31.203288666666666,18,浦东新区,张江镇,[],[],盛夏路,2022-04-29
121.68821952941177,31.240504823529413,17,浦东新区,唐镇,[],[],虹盛东路,2022-04-29
121.48280363513514,31.236120445945946,74,黄浦区,外滩街道,[],[],山西南路,2022-04-29
121.626622375,31.245815937499998,16,浦东新区,金桥镇,[],[],桂桥路,2022-04-29
121.46617026315789,31.2020840877193,58,徐汇区,斜土路街道,鼎园(斜土路),[],斜土路,2022-04-29
121.907389,30.953997,1,浦东新区,书院镇,[],[],三三公路,2022-04-29
121.69641386666666,31.1955684,15,浦东新区,川沙新镇,[],[],城西路,2022-04-29
121.51392102564103,31.273302230769232,39,杨浦区,江浦路街道,[],[],控江路,2022-04-29
121.33319725,31.317359625,8,嘉定区,南翔镇,[],[],静唐路,2022-04-29
121.57066353333333,31.1504668,15,浦东新区,康桥镇,康桥华庭(北欧阳光庭园东),[],康桥路,2022-04-29
121.90784833333333,30.891780999999998,3,浦东新区,南汇新城镇,[],[],茉莉路,2022-04-29
121.57380452777778,31.254883305555555,36,浦东新区,金杨新村街道,[],[],枣庄路,2022-04-29
121.1765665,31.113498,2,松江区,佘山镇,[],[],泗陈公路,2022-04-29
121.53112335416667,31.2844994375,48,杨浦区,延吉新村街道,控江西三村小区,[],延吉中路,2022-04-29
121.21255500000001,31.208918,2,青浦区,华新镇,[],[],叙北路,2022-04-29
121.50413885714286,31.14818904761905,21,浦东新区,东明路街道,[],[],上浦路,2022-04-29
121.378294125,31.132615625,8,闵行区,莘庄镇,[],黎安公园,黎安路,2022-04-29
121.37024475,31.0115965,4,闵行区,江川路街道,[],[],剑川路,2022-04-29
121.51717973529412,31.233425,34,浦东新区,陆家嘴街道,乳山二村,永和豆浆(世纪店),南泉北路,2022-04-29
121.50835525,31.03076,4,闵行区,浦江镇,[],[],永杰路,2022-04-29
121.41714294117646,31.089342588235294,17,闵行区,梅陇镇,[],[],莲花南路,2022-04-29
121.44810882352941,31.13338,17,徐汇区,长桥街道,罗秀新村,[],罗秀路,2022-04-29
121.24707599999999,31.0966186,5,松江区,洞泾镇,[],[],塘砖路,2022-04-29
121.67678433333333,31.10918433333333,3,浦东新区,周浦镇,[],[],周祝公路,2022-04-29
121.28741876923077,31.200905846153844,13,闵行区,华漕镇,[],[],诸光路,2022-04-29
121.4600209122807,31.254031912280702,57,静安区,芷江西路街道,[],[],中华新路,2022-04-29
121.4492693,31.1893286,39,徐汇区,枫林路街道,恒昌花园(A座),[],宛平南路,2022-04-29
121.32405723809524,31.239492238095238,21,嘉定区,江桥镇,[],[],华江公路,2022-04-29
121.696081,31.0388814,5,浦东新区,宣桥镇,[],[],沪南公路,2022-04-29
121.323486,31.128755125,8,松江区,九亭镇,[],[],九新公路,2022-04-29
121.173218,31.353985,1,嘉定区,外冈镇,[],[],恒荣路,2022-04-29
121.534629,31.129182411764706,17,浦东新区,康桥镇,[],[],秀沿西路,2022-04-29
