lon,lat,centroids_dense,district,township,neighborhood,building,streetNumber,date
121.59006925641026,31.269243705128204,78,浦东新区,浦兴路街道,中大新苑,[],五莲路,2022-04-08
121.36296611764706,31.250330838235293,68,嘉定区,真新街道,志能新苑,[],花家浜路,2022-04-08
121.44502612903226,31.145665870967743,62,徐汇区,长桥街道,[],[],龙吴路,2022-04-08
121.66221755,31.02082115,20,浦东新区,新场镇,[],[],笋王路,2022-04-08
121.48466351578948,31.27292327368421,95,虹口区,欧阳路街道,[],[],甜爱路,2022-04-08
121.28097775,30.83357675,8,金山区,吕巷镇,[],[],干林路,2022-04-08
121.1864867,31.19183375,20,青浦区,重固镇,[],[],赵重公路,2022-04-08
121.21803157142857,31.365460214285715,14,嘉定区,菊园新区,[],[],慈竹路,2022-04-08
121.54464497014925,31.162647253731343,67,浦东新区,北蔡镇,[],[],下南路,2022-04-08
121.43896868888889,31.23212568888889,90,静安区,曹家渡街道,锦安公寓,[],延平路,2022-04-08
121.7576718076923,31.125619692307694,26,浦东新区,祝桥镇,[],[],祝潘公路,2022-04-08
121.7972857,31.0304962,10,浦东新区,惠南镇,[],[],果林带路,2022-04-08
120.96062477777778,31.05998977777778,9,青浦区,金泽镇,[],[],练西公路,2022-04-08
121.72716842857143,31.24111895238095,21,浦东新区,合庆镇,[],[],前哨路,2022-04-08
121.23573863157895,31.02176852631579,19,松江区,方松街道,[],[],谷阳北路,2022-04-08
121.39435427272727,30.939663545454547,11,奉贤区,庄行镇,[],[],西经二路,2022-04-08
121.49680794736842,31.307526210526316,57,杨浦区,五角场街道,上海财经大学,[],政立路,2022-04-08
121.42064764705883,31.2059653697479,119,长宁区,新华路街道,申亚新华府,申亚新华府,杨宅路,2022-04-08
121.44113825,31.66506825,4,崇明区,建设镇,[],[],建港公路,2022-04-08
121.40135491304348,31.15177407246377,69,闵行区,古美街道,东苑古龙城二期,[],古美路,2022-04-08
121.69413776923076,31.188342346153846,52,浦东新区,川沙新镇,[],[],南桥路,2022-04-08
121.56022072043011,31.244150333333334,93,浦东新区,洋泾街道,[],[],罗山路,2022-04-08
121.33856107407408,31.262678074074074,54,嘉定区,江桥镇,[],[],华江支路,2022-04-08
121.49608854545454,31.163290386363638,88,浦东新区,三林镇,[],[],后长街,2022-04-08
121.4304,30.99354476923077,13,奉贤区,西渡街道,[],[],沪杭公路,2022-04-08
121.796196,30.9295445,10,浦东新区,泥城镇,[],[],南芦公路,2022-04-08
121.59829554166667,31.046290458333335,24,浦东新区,航头镇,[],[],下沙老街,2022-04-08
121.30894495384615,31.293785415384615,65,嘉定区,南翔镇,[],[],德园路,2022-04-08
121.82540525,31.341771,4,崇明区,横沙乡,[],[],惠民路,2022-04-08
121.2954719375,31.434893250000002,32,嘉定区,徐行镇,[],[],宝凤路,2022-04-08
121.65427295121951,31.26845824390244,41,浦东新区,曹路镇,阳光苑(民耀路),[],民耀路,2022-04-08
121.50626188888889,30.900021333333335,9,奉贤区,南桥镇,[],[],杨跃路,2022-04-08
121.25827690909091,31.103024863636364,22,松江区,泗泾镇,[],[],古楼公路,2022-04-08
121.40463104878049,31.085665048780488,41,闵行区,颛桥镇,[],[],金都路,2022-04-08
121.54483378571429,31.27933727142857,70,杨浦区,定海路街道,[],[],周家嘴路,2022-04-08
121.52856766666666,31.340627305555554,36,杨浦区,殷行街道,[],[],军工路,2022-04-08
121.42989132,31.25894595,100,普陀区,甘泉路街道,志丹苑,[],交通路,2022-04-08
121.60928,30.95021175,8,奉贤区,金汇镇,[],[],航塘公路,2022-04-08
121.44667665263158,31.183877031578948,95,徐汇区,枫林路街道,[],[],中山南二路,2022-04-08
121.38758766666666,30.755150333333333,6,金山区,山阳镇,[],[],汀南路,2022-04-08
121.062043125,31.08122175,8,青浦区,朱家角镇,[],[],康园路,2022-04-08
121.52266636923078,31.213392384615386,65,浦东新区,塘桥街道,南泉小区,中国工商银行(南泉路支行),南泉路,2022-04-08
121.18630759999999,30.8158284,5,金山区,廊下镇,[],[],金廊公路,2022-04-08
121.17360666666667,31.300706904761906,21,嘉定区,安亭镇,[],[],和静路,2022-04-08
121.58796187719298,31.110457771929823,57,浦东新区,周浦镇,[],[],祝家港路,2022-04-08
121.26222489655173,31.173679586206898,29,青浦区,徐泾镇,[],[],迮庵路,2022-04-08
121.30117606666667,31.34915506666667,30,嘉定区,马陆镇,[],[],尚学路,2022-04-08
121.576873025,31.341382125,40,浦东新区,高桥镇,潼港一村,大同路558弄52号,张杨北路,2022-04-08
121.64095293023256,31.198007046511627,43,浦东新区,唐镇,[],[],龚卢路,2022-04-08
121.4639664,31.0438604,15,闵行区,吴泾镇,[],[],宝秀路,2022-04-08
121.44611211538462,31.30753408653846,104,静安区,彭浦新村街道,[],[],闻喜路,2022-04-08
121.69106333333333,31.391986666666668,6,崇明区,长兴镇,[],[],凤卫路,2022-04-08
121.041541,30.84957233333333,3,金山区,枫泾镇,[],[],[],2022-04-08
121.22267516666666,31.250940208333333,24,青浦区,华新镇,[],[],新凤北路,2022-04-08
121.40205126470589,31.03212873529412,34,闵行区,颛桥镇,[],[],新春路,2022-04-08
121.12305394736842,31.148120473684212,19,青浦区,夏阳街道,[],[],公园路,2022-04-08
121.41142956521739,31.232210695652174,69,普陀区,长风新村街道,[],[],中山北路,2022-04-08
121.51475953846153,31.283882923076924,91,杨浦区,控江路街道,[],[],中山北二路,2022-04-08
121.3504341875,31.17137703125,32,闵行区,七宝镇,[],[],航北路,2022-04-08
121.40664983333333,31.4308465,6,宝山区,月浦镇,[],[],练祁路,2022-04-08
121.36826013333334,31.21749202222222,46,长宁区,北新泾街道,[],[],天山西路,2022-04-08
121.89561516666666,30.900865166666666,6,浦东新区,南汇新城镇,[],[],竹柏路,2022-04-08
121.4362145,30.816552899999998,10,金山区,漕泾镇,[],[],银工路,2022-04-08
121.56299021875,31.1840053125,64,浦东新区,北蔡镇,北中路480弄小区,北中路480弄小区,莲溪路,2022-04-08
121.45172096969696,31.106500333333333,33,徐汇区,华泾镇,[],[],银都路,2022-04-08
121.33765,31.063871777777777,9,松江区,新桥镇,[],[],申港路,2022-04-08
121.0735632,30.9783288,5,青浦区,练塘镇,[],[],蒸浦路,2022-04-08
121.73365284615384,30.970791076923078,13,浦东新区,大团镇,[],[],永宁西路,2022-04-08
121.45987462745099,31.26426948039216,102,静安区,共和新路街道,[],[],共和新路,2022-04-08
