lon,lat,centroids_dense,district,township,neighborhood,building,streetNumber,date
121.31572424590163,31.22270718032787,61,闵行区,华漕镇,[],[],北翟路,2022-04-12
121.54446197142857,31.283177171428573,105,杨浦区,延吉新村街道,内江路391弄小区,内江路391弄小区,内江路,2022-04-12
121.60586674193549,31.07049883870968,31,浦东新区,航头镇,[],[],鹤波路,2022-04-12
121.47550942718446,31.205996975728155,207,黄浦区,打浦桥街道,顺风公寓,[],丽园路,2022-04-12
121.37490414705883,31.019646294117646,34,闵行区,马桥镇,[],[],富岩路,2022-04-12
121.70645213333333,31.117011533333333,15,浦东新区,川沙新镇,[],[],周祝公路,2022-04-12
121.32685405263157,31.375937526315788,19,嘉定区,马陆镇,[],[],环村路,2022-04-12
121.3984052909091,31.138577245454545,110,闵行区,梅陇镇,[],[],平阳路,2022-04-12
121.12470051724138,31.14883455172414,29,青浦区,夏阳街道,[],[],公园路,2022-04-12
121.3736586,30.7602418,5,金山区,山阳镇,[],[],朱山路,2022-04-12
121.66273734285714,31.275334571428573,70,浦东新区,曹路镇,丰舍西苑,[],民雨路,2022-04-12
121.40401418867924,31.30587796226415,53,宝山区,大场镇,[],[],环镇北路,2022-04-12
121.8344602,30.974254666666667,15,浦东新区,万祥镇,[],[],三三公路,2022-04-12
121.45473868085107,31.044977617021278,47,闵行区,吴泾镇,[],[],虹梅南路,2022-04-12
121.43785321848739,31.237332915966388,119,普陀区,长寿路街道,新会苑,[],胶州路,2022-04-12
121.5564454326923,31.17871933653846,104,浦东新区,北蔡镇,[],[],沪南路,2022-04-12
121.13548542857143,31.012876214285715,14,松江区,小昆山镇,[],[],中德路,2022-04-12
121.64704925000001,31.5459395,4,崇明区,堡镇,[],[],[],2022-04-12
121.51622351219513,31.13229817073171,82,浦东新区,三林镇,[],[],上南路,2022-04-12
121.25157265517241,31.100215620689657,29,松江区,泗泾镇,[],[],德悦路,2022-04-12
121.65148161818182,31.211440327272726,55,浦东新区,唐镇,[],[],高科东路,2022-04-12
121.1838568,31.33153068,25,嘉定区,安亭镇,[],[],园大路,2022-04-12
121.55758315053764,31.242512860215054,93,浦东新区,洋泾街道,[],[],张杨路,2022-04-12
121.20308002564103,31.191815205128204,39,青浦区,重固镇,[],[],北青公路,2022-04-12
121.4506288,31.31504092631579,95,静安区,彭浦新村街道,新汾小区,[],保德路,2022-04-12
121.226869,31.771637,2,崇明区,绿华镇,[],[],希望路,2022-04-12
121.3648533111111,31.251108444444444,45,嘉定区,真新街道,[],[],丰庄路,2022-04-12
121.79959654166666,31.047648416666668,24,浦东新区,惠南镇,[],[],曲幽路,2022-04-12
121.37742996078431,31.11020630392157,102,闵行区,莘庄镇,世纪茗苑(东苑),[],莘谭路,2022-04-12
121.59840274193549,31.010283,31,浦东新区,航头镇,[],[],航塘公路,2022-04-12
121.70169972916666,31.254053645833334,48,浦东新区,曹路镇,[],[],永新路,2022-04-12
121.31690863636364,31.473558727272728,11,宝山区,罗泾镇,[],[],民科路,2022-04-12
121.4130772,30.92055,5,奉贤区,庄行镇,[],[],长浜村路,2022-04-12
121.24199623809524,31.377478666666665,21,嘉定区,嘉定镇街道,[],[],塔城路,2022-04-12
121.40371026,31.17139822,50,徐汇区,虹梅路街道,[],齐来大厦,宜山路,2022-04-12
121.31995692045454,31.13336359090909,88,松江区,九亭镇,[],[],九新公路,2022-04-12
121.52332914285714,31.367177714285713,14,浦东新区,高桥镇,[],[],江东路,2022-04-12
121.27051708333333,30.76300416666667,12,金山区,金山卫镇,[],[],刘建路,2022-04-12
121.57822388311688,31.112765792207792,77,浦东新区,周浦镇,[],[],康沈路,2022-04-12
121.52288925925926,31.227016320987655,81,浦东新区,潍坊新村街道,泉东小区,[],崂山路,2022-04-12
121.308984725,31.0071464,40,松江区,车墩镇,[],[],影振路,2022-04-12
121.51765745669292,31.27403188976378,127,杨浦区,江浦路街道,上海第二医科大学新华医院,上海第二医科大学新华医院,控江路,2022-04-12
121.33225272131148,31.26759780327869,61,嘉定区,江桥镇,[],[],海波路,2022-04-12
121.8331906,31.3297688,5,崇明区,横沙乡,[],[],港镇路,2022-04-12
