date,district,address,lons,lats
2022-05-10,浦东新区,北蔡镇中界村秦家宅,121.567958,31.189333
2022-05-10,浦东新区,北新园路350弄,121.624973,31.322113
2022-05-10,浦东新区,博山东路173弄,121.564289,31.251951
2022-05-10,浦东新区,曹路镇建新村周家宅,121.67628,31.294747
2022-05-10,浦东新区,曹路镇前锋村陆家宅,121.693412,31.271076
2022-05-10,浦东新区,长岛路1267弄,121.594192,31.262167
2022-05-10,浦东新区,成山路668弄,121.513213,31.17049
2022-05-10,浦东新区,川沙新镇界龙村大顾家宅,121.65866,31.169914
2022-05-10,浦东新区,德平路155弄,121.562733,31.250292
2022-05-10,浦东新区,德州路300弄,121.490443,31.167342
2022-05-10,浦东新区,丁香路910弄,121.553361,31.225241
2022-05-10,浦东新区,东波路49弄,121.577131,31.284518
2022-05-10,浦东新区,渡桥路78弄,121.546092,31.11754
2022-05-10,浦东新区,芳草路352弄,121.55793,31.192455
2022-05-10,浦东新区,芳华路229弄,121.554946,31.195795
2022-05-10,浦东新区,芳华路411弄,121.55887,31.196975
2022-05-10,浦东新区,芳华路63号,121.551825,31.194284
2022-05-10,浦东新区,高东镇珊黄村苍头宅,121.639973,31.330728
2022-05-10,浦东新区,高攀路149弄,121.531371,31.361903
2022-05-10,浦东新区,高桥镇陆凌村陆家宅,121.426399,30.810405
2022-05-10,浦东新区,高桥镇陆凌村宋家宅,121.860297,31.026394
2022-05-10,浦东新区,高桥镇陆凌村西凌家宅,121.693879,31.101995
2022-05-10,浦东新区,高桥镇南塘村顾家宅,121.568585,31.342882
2022-05-10,浦东新区,高桥镇新益村严家江中,121.523064,31.357365
2022-05-10,浦东新区,龚路支路473弄,121.692128,31.263843
2022-05-10,浦东新区,拱乐路698弄,121.771987,31.064096
2022-05-10,浦东新区,海纳路129弄,121.670327,31.292052
2022-05-10,浦东新区,海鹏路301弄,121.674059,31.289477
2022-05-10,浦东新区,航定路568弄,121.589713,31.024367
2022-05-10,浦东新区,航瑞路389弄,121.590062,31.0747
2022-05-10,浦东新区,航头镇航东村航头,121.590554,31.027272
2022-05-10,浦东新区,航头镇鹤东村沿江,121.593345,31.06048
2022-05-10,浦东新区,和龙路55弄,121.571731,31.337945
2022-05-10,浦东新区,鹤永路751弄,121.604858,31.071962
2022-05-10,浦东新区,沪东路67号,121.580355,31.271391
2022-05-10,浦东新区,花山路1001弄,121.580947,31.349804
2022-05-10,浦东新区,环桥路1137弄,121.602255,31.135988
2022-05-10,浦东新区,金桥路226弄,121.569744,31.266204
2022-05-10,浦东新区,金桥路2552弄,121.601672,31.234305
2022-05-10,浦东新区,金湘路201弄,121.612833,31.256042
2022-05-10,浦东新区,金杨路750弄,121.584194,31.252331
2022-05-10,浦东新区,锦绣路2868弄,121.537889,31.185219
2022-05-10,浦东新区,巨峰路176弄,121.597694,31.279179
2022-05-10,浦东新区,康弘路428弄,121.602271,31.11954
2022-05-10,浦东新区,崂山四村,121.139543,31.033059
2022-05-10,浦东新区,莲中路356弄,121.557865,31.179028
2022-05-10,浦东新区,林德路718弄,121.509705,31.129818
2022-05-10,浦东新区,柳杉路99弄,121.568391,31.223514
2022-05-10,浦东新区,龙东大道415弄,121.583,31.211885
2022-05-10,浦东新区,龙居路180弄,121.5631,31.252291
2022-05-10,浦东新区,牡丹路89弄,121.543759,31.206874
2022-05-10,浦东新区,南泉北路301弄,121.516569,31.234789
2022-05-10,浦东新区,浦东大道2515号,121.560364,31.258953
2022-05-10,浦东新区,浦东南路4800弄,121.497262,31.180819
2022-05-10,浦东新区,浦东南路575弄,121.512194,31.236217
2022-05-10,浦东新区,三林路168号,121.496045,31.135955
2022-05-10,浦东新区,三林镇天花庵村南王家队南王家宅,121.528135,31.133263
2022-05-10,浦东新区,三林镇西林村奚家宅,121.498532,31.136773
2022-05-10,浦东新区,三林镇懿德村小陈家队小陈家宅,121.518155,31.118558
2022-05-10,浦东新区,上浦路201弄,121.491237,31.145648
2022-05-10,浦东新区,申轮路轲桥路交界口工地生活区,121.631689,31.285219
2022-05-10,浦东新区,世博家园大道站路94弄,121.539231,31.158611
2022-05-10,浦东新区,硕川路125弄,121.685842,31.20005
2022-05-10,浦东新区,唐镇虹二村朱家宅,121.680677,31.235958
2022-05-10,浦东新区,唐镇唐四村黄家西宅,121.665395,31.216567
2022-05-10,浦东新区,庭安路825弄,121.595231,31.325702
2022-05-10,浦东新区,五莲路108弄,121.598898,31.277821
2022-05-10,浦东新区,五莲路780弄,121.590044,31.268834
2022-05-10,浦东新区,五星路151弄,121.563557,31.174281
2022-05-10,浦东新区,下南路309弄,121.541978,31.169182
2022-05-10,浦东新区,下南路320弄,121.540537,31.168696
2022-05-10,浦东新区,下南路500弄,121.537641,31.171908
2022-05-10,浦东新区,新场镇仁义村,121.64085,31.058527
2022-05-10,浦东新区,新陈路25弄,121.557604,31.17887
2022-05-10,浦东新区,新德路502弄,121.693969,31.197009
2022-05-10,浦东新区,新金桥路230号,121.598761,31.249223
2022-05-10,浦东新区,秀沿路2875弄,121.612972,31.13811
2022-05-10,浦东新区,严镇路75弄,121.529051,31.19156
2022-05-10,浦东新区,耀华路414弄,121.486355,31.172881
2022-05-10,浦东新区,银峰路676弄,121.678224,31.263027
2022-05-10,浦东新区,樱花路89弄,121.545534,31.206129
2022-05-10,浦东新区,永泰路538弄,121.515287,31.13838
2022-05-10,浦东新区,云山路2289号工地生活区,121.58534,31.230243
2022-05-10,浦东新区,韵涛路36弄,121.283066,31.341112
2022-05-10,浦东新区,张杨北路5428弄,121.577108,31.34208
2022-05-10,浦东新区,张杨路2798弄,121.563859,31.244446
2022-05-10,浦东新区,招远路19弄,121.515125,31.236914
2022-05-10,浦东新区,赵高公路958号,121.629995,31.311896
2022-05-10,浦东新区,周浦镇瓦南村,121.652772,31.098617
2022-05-10,浦东新区,周祝公路4022号工地生活区,121.575096,31.331644
2022-05-10,浦东新区,紫叶路81弄,121.551123,31.183365
2022-05-10,浦东新区,邹平路191号工地生活区,121.515008,31.170622
2022-05-10,黄浦区,保屯路135号,121.490565,31.204726
2022-05-10,黄浦区,保屯路211弄,121.492823,31.204195
2022-05-10,黄浦区,北京东路288弄,121.483938,31.241586
2022-05-10,黄浦区,北京东路431弄,121.481854,31.239885
2022-05-10,黄浦区,曹市弄40号,121.489522,31.21875
2022-05-10,黄浦区,打浦路258弄,121.471035,31.200489
2022-05-10,黄浦区,打浦路303弄,121.473005,31.200597
2022-05-10,黄浦区,打浦路480弄,121.472906,31.196814
2022-05-10,黄浦区,大沽路183弄,121.470874,31.225793
2022-05-10,黄浦区,大吉路135弄,121.484174,31.214756
2022-05-10,黄浦区,大境路50号,121.487932,31.224749
2022-05-10,黄浦区,淡水路214弄,121.472414,31.217299
2022-05-10,黄浦区,福州路614弄,121.478802,31.23294
2022-05-10,黄浦区,广西北路200号,121.478137,31.23268
2022-05-10,黄浦区,广西北路228弄,121.478222,31.232851
2022-05-10,黄浦区,广西南路23号,121.481134,31.22893
2022-05-10,黄浦区,海潮路93弄,121.499306,31.210443
2022-05-10,黄浦区,河南南路555弄,121.491285,31.220679
2022-05-10,黄浦区,河南南路790弄,121.491108,31.217109
2022-05-10,黄浦区,河南中路199号,121.485753,31.234276
2022-05-10,黄浦区,淮海中路526弄,121.469173,31.221279
2022-05-10,黄浦区,淮海中路927弄,121.46019,31.216767
2022-05-10,黄浦区,黄陂南路863弄,121.478774,31.210863
2022-05-10,黄浦区,黄河路215弄,121.46886,31.236549
2022-05-10,黄浦区,黄河路281弄,121.468602,31.237082
2022-05-10,黄浦区,黄家路88弄,121.495852,31.214871
2022-05-10,黄浦区,济南路260弄,121.479894,31.217239
2022-05-10,黄浦区,建德路1号,121.468741,31.210097
2022-05-10,黄浦区,建国东路143弄,121.479159,31.21235
2022-05-10,黄浦区,建国东路87弄,121.479591,31.213224
2022-05-10,黄浦区,建国西路158弄,121.462884,31.207374
2022-05-10,黄浦区,江滨路288号,121.471463,31.191345
2022-05-10,黄浦区,江西中路135弄,121.486892,31.234004
2022-05-10,黄浦区,江西中路52号,121.48803,31.23286
2022-05-10,黄浦区,金陵东路79号,121.490404,31.231168
2022-05-10,黄浦区,静修路37弄,121.487719,31.220409
2022-05-10,黄浦区,九江路210号,121.486019,31.236963
2022-05-10,黄浦区,局门后路13号,121.480594,31.209178
2022-05-10,黄浦区,局门后路5号,121.48059,31.209265
2022-05-10,黄浦区,局门后路77号,121.480597,31.208522
