date,district,address,lons,lats
2022-04-19,浦东新区,八灶村郭家宅,121.833234,31.484321
2022-04-19,浦东新区,白杨路199弄,121.555605,31.208224
2022-04-19,浦东新区,百龙新村,121.61658,31.141322
2022-04-19,浦东新区,板泉路1201弄,121.505791,31.161574
2022-04-19,浦东新区,板泉路2000弄,121.532012,31.165295
2022-04-19,浦东新区,板泉路50号,121.494644,31.158141
2022-04-19,浦东新区,北艾路1077弄,121.534223,31.182488
2022-04-19,浦东新区,北艾路1200弄,121.533919,31.182783
2022-04-19,浦东新区,北艾路155弄,121.542909,31.185863
2022-04-19,浦东新区,北艾路1660弄,121.524025,31.180639
2022-04-19,浦东新区,北艾路1765弄,121.521767,31.178552
2022-04-19,浦东新区,北艾路862弄,121.536454,31.185412
2022-04-19,浦东新区,北蔡大街31弄,121.554896,31.187466
2022-04-19,浦东新区,北新园路460弄,121.627456,31.319923
2022-04-19,浦东新区,北洋泾路609号,121.551366,31.242754
2022-04-19,浦东新区,北园路258弄,121.524332,31.20208
2022-04-19,浦东新区,北张家浜路172号,121.525215,31.216248
2022-04-19,浦东新区,北张家浜路188弄,121.526503,31.216658
2022-04-19,浦东新区,北张家浜路28弄,121.519532,31.215913
2022-04-19,浦东新区,北张家浜路58号,121.520914,31.215884
2022-04-19,浦东新区,北中路10弄,121.552558,31.182598
2022-04-19,浦东新区,北中路247弄,121.556707,31.184442
2022-04-19,浦东新区,北中路280弄,121.556579,31.183343
2022-04-19,浦东新区,北中路480弄,121.561905,31.184
2022-04-19,浦东新区,碧云路199弄,121.575469,31.236539
2022-04-19,浦东新区,滨海一村傅家宅,121.756361,31.143456
2022-04-19,浦东新区,滨海一村西王家宅,121.284074,31.448882
2022-04-19,浦东新区,博华路1018弄,121.551099,31.170366
2022-04-19,浦东新区,博华路237弄,121.544992,31.184512
2022-04-19,浦东新区,博华路300弄,121.548427,31.179239
2022-04-19,浦东新区,博华路930弄,121.550054,31.175362
2022-04-19,浦东新区,博华路980弄,121.550786,31.172262
2022-04-19,浦东新区,博华路999弄,121.550815,31.170548
2022-04-19,浦东新区,博山东路20弄,121.560013,31.245715
2022-04-19,浦东新区,博山东路440弄,121.567987,31.251915
2022-04-19,浦东新区,博山东路811弄,121.57588,31.259374
2022-04-19,浦东新区,博山路12弄,121.555941,31.24654
2022-04-19,浦东新区,博兴路462弄,121.581597,31.265408
2022-04-19,浦东新区,博兴路916弄,121.59159,31.26464
2022-04-19,浦东新区,彩云路221弄,121.814781,30.897698
2022-04-19,浦东新区,蔡路村东蔡家宅,121.730218,31.214086
2022-04-19,浦东新区,蔡路村南丁家宅,121.564893,30.960453
2022-04-19,浦东新区,蔡路村西蔡家宅,121.668728,31.160567
2022-04-19,浦东新区,蔡路村杨家宅,121.277724,30.740558
2022-04-19,浦东新区,仓房村南沟头,121.509674,31.365409
2022-04-19,浦东新区,草高支路1050弄,121.563371,31.351208
2022-04-19,浦东新区,草高支路1118弄,121.562732,31.351711
2022-04-19,浦东新区,长岛路1203弄,121.592506,31.262601
2022-04-19,浦东新区,长岛路800弄,121.587874,31.25922
2022-04-19,浦东新区,长桥村西乔家宅,121.72875,31.136386
2022-04-19,浦东新区,长清路177弄,121.490493,31.16584
2022-04-19,浦东新区,长清路643弄,121.492273,31.157199
2022-04-19,浦东新区,长清路693弄,121.491042,31.157702
2022-04-19,浦东新区,长清路967弄,121.49166,31.153394
2022-04-19,浦东新区,长元村曹家宅,121.392463,30.750729
2022-04-19,浦东新区,昌里东路190弄,121.508756,31.174396
2022-04-19,浦东新区,昌里东路650弄,121.515789,31.179524
2022-04-19,浦东新区,昌里东路80弄,121.506037,31.175808
2022-04-19,浦东新区,昌里路340弄,121.491933,31.173465
2022-04-19,浦东新区,昌里路98弄,121.502306,31.17532
2022-04-19,浦东新区,朝阳村沈家宅,121.726044,31.251821
2022-04-19,浦东新区,陈春东路88弄,121.559845,31.174806
2022-04-19,浦东新区,陈春东路99弄,121.559063,31.176058
2022-04-19,浦东新区,陈春路620弄,121.546478,31.173033
2022-04-19,浦东新区,陈胡村胡家宅,121.37047,30.817981
2022-04-19,浦东新区,陈邵路103号工地生活区,121.436833,31.230333
2022-04-19,浦东新区,陈行村陈家宅,121.565209,31.176723
2022-04-19,浦东新区,陈行村张家宅,121.548341,31.166473
2022-04-19,浦东新区,晨晖路825弄,121.596004,31.200893
2022-04-19,浦东新区,成山路1066弄,121.488292,31.170642
2022-04-19,浦东新区,成山路1488弄,121.52866,31.175248
2022-04-19,浦东新区,成山路226弄,121.497053,31.170489
2022-04-19,浦东新区,成山路2388号,121.545571,31.179304
2022-04-19,浦东新区,成山路2399弄,121.545491,31.180115
2022-04-19,浦东新区,成山路24弄,121.487151,31.167477
2022-04-19,浦东新区,成山路544弄,121.508628,31.170225
2022-04-19,浦东新区,成山路648弄,121.51069,31.169837
2022-04-19,浦东新区,城丰路212弄,121.68569,31.191343
2022-04-19,浦东新区,城丰路陆家宅,121.686795,31.188937
2022-04-19,浦东新区,城南村朱家宅,121.203232,31.346909
2022-04-19,浦东新区,城南路329弄,121.704271,31.191826
2022-04-19,浦东新区,城南路550弄,121.69696,31.19167
2022-04-19,浦东新区,城南路627弄,121.695059,31.190034
2022-04-19,浦东新区,川北公路3046号,121.613219,31.205485
2022-04-19,浦东新区,川沙路1666弄,121.681538,31.254586
2022-04-19,浦东新区,川沙路4586弄,121.694945,31.199361
2022-04-19,浦东新区,川沙路5122弄,121.697148,31.190217
2022-04-19,浦东新区,川沙新镇高桥村钱家宅,121.724395,31.166991
2022-04-19,浦东新区,川沙新镇高桥村项家宅,121.724395,31.166991
2022-04-19,浦东新区,川沙新镇果园村,121.695947,31.193105
2022-04-19,浦东新区,川银路81弄,121.685855,31.19269
2022-04-19,浦东新区,川周公路2788号生活区,121.624398,31.144861
2022-04-19,浦东新区,川周公路2828弄,121.616951,31.143307
2022-04-19,浦东新区,川周公路3052弄,121.610929,31.140281
2022-04-19,浦东新区,川周公路4020弄,121.704902,31.174573
2022-04-19,浦东新区,川周公路4058弄,121.584888,31.125545
2022-04-19,浦东新区,川周公路4318弄,121.581043,31.120704
2022-04-19,浦东新区,川周公路凌空路交界口工地生活区,121.725203,31.18398
2022-04-19,浦东新区,川周路8288弄,121.710732,31.178617
2022-04-19,浦东新区,川周路8682弄,121.707829,31.183361
2022-04-19,浦东新区,创新路21弄,121.758153,31.115899
2022-04-19,浦东新区,创新西路199弄,121.655192,31.200845
2022-04-19,浦东新区,创新西路300弄,121.651946,31.203371
2022-04-19,浦东新区,创新西路75弄,121.656396,31.203066
2022-04-19,浦东新区,创新中路199弄,121.662016,31.207349
2022-04-19,浦东新区,创新中路399弄,121.666861,31.211055
2022-04-19,浦东新区,创业路66弄,121.610021,31.145524
