date,district,address,lons,lats
2022-04-20,浦东新区,白杨路1065弄,121.559911,31.193391
2022-04-20,浦东新区,白杨路1155弄,121.560286,31.190965
2022-04-20,浦东新区,白杨路360弄,121.554281,31.204614
2022-04-20,浦东新区,板泉路1201弄,121.505791,31.161574
2022-04-20,浦东新区,板泉路2101弄,121.531904,31.16715
2022-04-20,浦东新区,北艾路155弄,121.542909,31.185863
2022-04-20,浦东新区,北艾路1660弄,121.524025,31.180639
2022-04-20,浦东新区,北艾路1765弄,121.521767,31.178552
2022-04-20,浦东新区,北蔡村丁家队丁家宅,121.556208,31.182551
2022-04-20,浦东新区,北蔡村周家宅,121.423823,31.320271
2022-04-20,浦东新区,北蔡大街31弄,121.554896,31.187466
2022-04-20,浦东新区,北新园路460弄,121.627456,31.319923
2022-04-20,浦东新区,北张家浜路112号,121.52335,31.216856
2022-04-20,浦东新区,北张家浜路58号,121.520914,31.215884
2022-04-20,浦东新区,北中路175弄,121.555195,31.183436
2022-04-20,浦东新区,北中路247弄,121.556707,31.184442
2022-04-20,浦东新区,北中路354弄,121.560709,31.18296
2022-04-20,浦东新区,北中路408弄,121.560557,31.1837
2022-04-20,浦东新区,博华路237弄,121.544992,31.184512
2022-04-20,浦东新区,博华路980弄,121.550786,31.172262
2022-04-20,浦东新区,博华路999弄,121.550815,31.170548
2022-04-20,浦东新区,博山东路112弄,121.563199,31.249253
2022-04-20,浦东新区,博山东路173弄,121.564289,31.251951
2022-04-20,浦东新区,博山东路20弄,121.560013,31.245715
2022-04-20,浦东新区,博山东路459弄,121.56851,31.253144
2022-04-20,浦东新区,博山东路553弄,121.570456,31.256124
2022-04-20,浦东新区,博山路12弄,121.555941,31.24654
2022-04-20,浦东新区,博山路200弄,121.551855,31.244528
2022-04-20,浦东新区,博山路51弄,121.557061,31.245301
2022-04-20,浦东新区,博兴路462弄,121.581597,31.265408
2022-04-20,浦东新区,博兴路465弄,121.583688,31.267381
2022-04-20,浦东新区,博兴路616弄,121.58448,31.263629
2022-04-20,浦东新区,博兴路799弄,121.59101,31.266876
2022-04-20,浦东新区,博兴路916弄,121.59159,31.26464
2022-04-20,浦东新区,博兴路986弄,121.591557,31.264613
2022-04-20,浦东新区,彩云路50弄,121.818556,30.899387
2022-04-20,浦东新区,蔡路村包家宅,121.757992,31.199742
2022-04-20,浦东新区,蔡路村东蔡家宅,121.730218,31.214086
2022-04-20,浦东新区,蔡路村西蔡家宅,121.668728,31.160567
2022-04-20,浦东新区,蔡路村杨家宅,121.277724,30.740558
2022-04-20,浦东新区,曹家油车,121.641983,31.277622
2022-04-20,浦东新区,草高支路1050弄,121.563371,31.351208
2022-04-20,浦东新区,草高支路1118弄,121.562732,31.351711
2022-04-20,浦东新区,长岛路1201弄,121.591517,31.261139
2022-04-20,浦东新区,长岛路1203弄,121.592506,31.262601
2022-04-20,浦东新区,长岛路1267弄,121.594192,31.262167
2022-04-20,浦东新区,长岛路1280弄,121.594531,31.259736
2022-04-20,浦东新区,长岛路1398弄,121.597602,31.263198
2022-04-20,浦东新区,长岛路259弄,121.577598,31.266108
2022-04-20,浦东新区,长岛路625弄,121.584265,31.260807
2022-04-20,浦东新区,长岛路823弄,121.587854,31.260611
2022-04-20,浦东新区,长岛路825弄,121.588783,31.260523
2022-04-20,浦东新区,长清路103弄,121.490098,31.169577
2022-04-20,浦东新区,长清路177弄,121.490493,31.16584
2022-04-20,浦东新区,长清路595弄,121.49105,31.159863
2022-04-20,浦东新区,长清路773弄,121.491182,31.155751
2022-04-20,浦东新区,长清路807弄,121.49292,31.15475
2022-04-20,浦东新区,长清路937弄,121.492376,31.152874
2022-04-20,浦东新区,昌里东路190弄,121.508756,31.174396
2022-04-20,浦东新区,昌里东路411弄,121.515127,31.179927
2022-04-20,浦东新区,昌里东路500弄,121.514818,31.178347
2022-04-20,浦东新区,昌里东路550弄,121.515384,31.179063
2022-04-20,浦东新区,昌里东路650弄,121.515789,31.179524
2022-04-20,浦东新区,昌里东路71弄,121.50491,31.177314
2022-04-20,浦东新区,昌里东路80弄,121.506037,31.175808
2022-04-20,浦东新区,昌里路167弄,121.497353,31.175648
2022-04-20,浦东新区,昌里路340弄,121.491933,31.173465
2022-04-20,浦东新区,昌邑路55弄,121.513504,31.241151
2022-04-20,浦东新区,陈春东路99弄,121.559063,31.176058
2022-04-20,浦东新区,陈春路620弄,121.546478,31.173033
2022-04-20,浦东新区,陈邵路103号工地生活区,121.436833,31.230333
2022-04-20,浦东新区,陈行村金家宅,121.586719,31.125041
2022-04-20,浦东新区,成山路1066弄,121.488292,31.170642
2022-04-20,浦东新区,成山路1488弄,121.52866,31.175248
2022-04-20,浦东新区,成山路1728弄,121.529212,31.176689
2022-04-20,浦东新区,成山路226弄,121.497053,31.170489
2022-04-20,浦东新区,成山路24弄,121.487151,31.167477
2022-04-20,浦东新区,成山路300弄,121.502996,31.17068
2022-04-20,浦东新区,成山路544弄,121.508628,31.170225
2022-04-20,浦东新区,成山路648弄,121.51069,31.169837
2022-04-20,浦东新区,成山路668弄,121.513213,31.17049
2022-04-20,浦东新区,成山路963弄,121.515803,31.173577
2022-04-20,浦东新区,城东路282弄,121.761369,31.050189
2022-04-20,浦东新区,城丰路288弄,121.683738,31.191046
2022-04-20,浦东新区,川北公路3046号,121.613219,31.205485
2022-04-20,浦东新区,川环南路345弄,121.706635,31.18848
2022-04-20,浦东新区,川沙路1258弄工地生活区,121.533,31.226917
2022-04-20,浦东新区,川沙新镇新浜村,121.73974,31.124509
2022-04-20,浦东新区,创新西路333弄,121.652488,31.199766
2022-04-20,浦东新区,创新西路75弄,121.656396,31.203066
2022-04-20,浦东新区,春泉路45弄,121.646353,31.214903
2022-04-20,浦东新区,大洪村毛家宅,121.656263,31.299315
2022-04-20,浦东新区,大星村周家宅,121.423823,31.320271
2022-04-20,浦东新区,大众村西沟圈,121.651438,31.228785
2022-04-20,浦东新区,大众村小包新村,121.647107,31.232079
2022-04-20,浦东新区,德平路100弄,121.562964,31.248234
2022-04-20,浦东新区,德平路1134弄,121.567707,31.238132
2022-04-20,浦东新区,德平路1189弄,121.57181,31.240085
2022-04-20,浦东新区,德平路155弄,121.562733,31.250292
2022-04-20,浦东新区,德平路25弄,121.557338,31.255352
2022-04-20,浦东新区,德平路730弄,121.56527,31.24522
2022-04-20,浦东新区,德州路246号,121.492475,31.16722
2022-04-20,浦东新区,德州路254号,121.49272,31.16782
2022-04-20,浦东新区,德州路262号,121.492484,31.167218
2022-04-20,浦东新区,德州路380弄,121.48669,31.16586
2022-04-20,浦东新区,德州路400号,121.484097,31.166448
2022-04-20,浦东新区,邓三村陈家宅,121.565209,31.176723
2022-04-20,浦东新区,定水路50弄,121.550484,31.242317
2022-04-20,浦东新区,东波路195弄,121.57855,31.285951
2022-04-20,浦东新区,东波路49弄,121.577131,31.284518
2022-04-20,浦东新区,东昌路490弄,121.511409,31.231897
2022-04-20,浦东新区,东昌新村,121.512351,31.232103
2022-04-20,浦东新区,东方路1523弄,121.527314,31.209193
2022-04-20,浦东新区,东方路268号,121.521199,31.236724
2022-04-20,浦东新区,东风村曹家宅,121.392463,30.750729
2022-04-20,浦东新区,东风村潘家宅,121.576332,31.204357
2022-04-20,浦东新区,东海村胡家宅,121.37047,30.817981
2022-04-20,浦东新区,东海村张家宅,121.548341,31.166473
2022-04-20,浦东新区,东后老街262号,121.64954,31.02349
2022-04-20,浦东新区,东靖路669弄,121.586358,31.29583
2022-04-20,浦东新区,东陆路1018弄,121.591748,31.272918
2022-04-20,浦东新区,东陆路1182弄,121.596494,31.27151
2022-04-20,浦东新区,东陆路1221号,121.597918,31.270983
2022-04-20,浦东新区,东陆路1268弄,121.597871,31.270287
2022-04-20,浦东新区,东陆路1485弄,121.601143,31.268232
2022-04-20,浦东新区,东陆路1528弄,121.601016,31.266584
2022-04-20,浦东新区,东陆路898弄,121.591114,31.273658
2022-04-20,浦东新区,东明路560弄,121.509437,31.180109
2022-04-20,浦东新区,东三街102弄,121.508914,31.201308
2022-04-20,浦东新区,东三里桥路160弄,121.51048,31.200648
2022-04-20,浦东新区,东三里桥路190弄,121.511232,31.200357
2022-04-20,浦东新区,东三里桥路211弄,121.513696,31.199844
2022-04-20,浦东新区,东三里桥路79弄,121.508848,31.200563
2022-04-20,浦东新区,东书房路390弄,121.534448,31.164407
2022-04-20,浦东新区,东书房路560弄,121.53607,31.160492
2022-04-20,浦东新区,东绣路1086弄,121.534339,31.200181
2022-04-20,浦东新区,东绣路1155弄,121.535196,31.199118
2022-04-20,浦东新区,东绣路1389弄,121.530612,31.200649
2022-04-20,浦东新区,东园四村,121.513451,31.229835
2022-04-20,浦东新区,杜鹃路55弄,121.547407,31.203161
2022-04-20,浦东新区,峨山路187弄,121.527923,31.214876
2022-04-20,浦东新区,峨山路280弄,121.526694,31.214418
2022-04-20,浦东新区,繁荣东路150弄,121.58675,31.106794
2022-04-20,浦东新区,芳草路258弄,121.55644,31.193189
2022-04-20,浦东新区,芳华路329弄,121.556482,31.196612
2022-04-20,浦东新区,芳华路788弄,121.555591,31.19527
2022-04-20,浦东新区,芳华路916弄,121.568093,31.194635
2022-04-20,浦东新区,芳华路933弄,121.570462,31.19798
2022-04-20,浦东新区,芳芯路210弄,121.557282,31.190672
2022-04-20,浦东新区,芙蓉路42弄,121.668519,31.164195
2022-04-20,浦东新区,福山路100弄,121.526836,31.232531
2022-04-20,浦东新区,福山路40弄,121.523844,31.237227
2022-04-20,浦东新区,福山路49弄,121.526115,31.238403
2022-04-20,浦东新区,高宝路379弄,121.622205,31.291586
2022-04-20,浦东新区,高科东路500弄,121.688307,31.219954
2022-04-20,浦东新区,高科西路3000弄,121.562851,31.188844
2022-04-20,浦东新区,高科西路3030弄,121.562594,31.189431
2022-04-20,浦东新区,高科西路3050弄,121.563855,31.189642
2022-04-20,浦东新区,高科西路3060弄,121.563023,31.189446
2022-04-20,浦东新区,高青路2861弄,121.528178,31.162007
2022-04-20,浦东新区,高青路2878弄,121.528046,31.158984
2022-04-20,浦东新区,高青路4567弄,121.562321,31.171796
2022-04-20,浦东新区,龚华路425弄,121.68651,31.26147
2022-04-20,浦东新区,龚华路50弄,121.683428,31.266749
2022-04-20,浦东新区,古桐路54弄,121.612681,31.203319
2022-04-20,浦东新区,古桐路77号,121.612761,31.203591
2022-04-20,浦东新区,顾东村船板桥,121.661838,31.295573
2022-04-20,浦东新区,顾东村花厅,121.662409,31.292565
2022-04-20,浦东新区,顾东村水洞港,121.66688,31.293186
2022-04-20,浦东新区,顾东村吴家宅,121.631647,31.179955
2022-04-20,浦东新区,顾东村新屋宅,121.661376,31.293138
2022-04-20,浦东新区,顾三村东蔡家宅,121.67628,31.294745
2022-04-20,浦东新区,崮山路968号,121.561694,31.235106
2022-04-20,浦东新区,光泽路428弄,121.620515,31.326302
2022-04-20,浦东新区,归昌路351弄,121.599813,31.278136
2022-04-20,浦东新区,郭守敬路669号生活区,121.602648,31.212706
2022-04-20,浦东新区,海港大道美人蕉路交界口工地生活区,121.918604,30.878393
2022-04-20,浦东新区,海鸣路1号工地生活区,121.670266,31.283161
2022-04-20,浦东新区,海纳路129弄,121.670327,31.292052
2022-04-20,浦东新区,海容路399弄,121.679184,31.282002
2022-04-20,浦东新区,海旺路同望路交界口工地生活区 ,121.898123,30.86268
2022-04-20,浦东新区,海阳路1001弄,121.505266,31.158524
2022-04-20,浦东新区,海阳路1065弄,121.505337,31.159574
2022-04-20,浦东新区,海阳路1080弄,121.508239,31.156754
2022-04-20,浦东新区,海阳路1125弄,121.507287,31.159262
2022-04-20,浦东新区,海阳路1333弄,121.513499,31.160556
2022-04-20,浦东新区,海阳路815弄,121.500473,31.157999
2022-04-20,浦东新区,海阳路860弄,121.502772,31.157349
2022-04-20,浦东新区,韩荡村顾家宅,121.568585,31.342882
2022-04-20,浦东新区,航昌路199弄,121.60835,31.079187
2022-04-20,浦东新区,航城三路675弄,121.754264,31.152698
2022-04-20,浦东新区,航城三路692弄,121.75461,31.15184
2022-04-20,浦东新区,航鹤路1699弄,121.581334,31.046475
2022-04-20,浦东新区,航梅路525弄,121.575113,31.024083
2022-04-20,浦东新区,航三路航吉路交界口工地生活区,121.607539,31.042479
2022-04-20,浦东新区,和佳路105弄,121.511533,31.128766
2022-04-20,浦东新区,和炯路501弄,121.507744,31.123487
2022-04-20,浦东新区,和炯路77弄,121.501064,31.120729
2022-04-20,浦东新区,和融路55弄,121.500486,31.125703
2022-04-20,浦东新区,菏泽路567弄,121.59663,31.265213
2022-04-20,浦东新区,菏泽路58弄,121.590188,31.272634
2022-04-20,浦东新区,菏泽路825弄,121.59857,31.260709
2022-04-20,浦东新区,菏泽路828弄,121.5954,31.259611
2022-04-20,浦东新区,鹤恒路600弄,121.599371,31.074613
2022-04-20,浦东新区,鹤沙路201弄,121.599259,31.081302
2022-04-20,浦东新区,鹤永路600弄,121.602064,31.074124
2022-04-20,浦东新区,红旗村东桥队毛家塘,121.502848,31.129172
2022-04-20,浦东新区,红旗村李家油车,121.491659,31.124849
2022-04-20,浦东新区,虹二村盛家宅,121.697502,31.161824
2022-04-20,浦东新区,虹桥村吴家宅,121.631647,31.179955
2022-04-20,浦东新区,洪山路121弄,121.500114,31.180038
2022-04-20,浦东新区,洪山路1658弄,121.506234,31.154442
2022-04-20,浦东新区,洪山路1889弄,121.511499,31.149674
2022-04-20,浦东新区,洪山路237弄,121.503989,31.173082
2022-04-20,浦东新区,胡巷村陈家宅,121.565209,31.176723
2022-04-20,浦东新区,胡巷村东朱家宅,121.516019,31.160454
2022-04-20,浦东新区,胡巷村金家宅,121.586719,31.125041
2022-04-20,浦东新区,胡巷村马家宅,121.29461,30.812811
2022-04-20,浦东新区,胡巷村孙家宅,121.851381,30.999036
2022-04-20,浦东新区,胡巷村吴家宅,121.631647,31.179955
2022-04-20,浦东新区,胡巷村张家宅,121.548341,31.166473
2022-04-20,浦东新区,沪二小区,121.582569,31.268686
2022-04-20,浦东新区,沪南公路9399弄,121.71899,31.03765
2022-04-20,浦东新区,沪南路1168弄,121.555299,31.179128
2022-04-20,浦东新区,沪南路1351弄,121.558102,31.173609
2022-04-20,浦东新区,沪南路2688弄,121.566651,31.137251
2022-04-20,浦东新区,沪南路3219弄,121.569284,31.123741
2022-04-20,浦东新区,沪南路3468弄,121.564863,31.117276
2022-04-20,浦东新区,沪南路4855弄,121.591933,31.06443
2022-04-20,浦东新区,沪一小区,121.58402,31.269709
2022-04-20,浦东新区,花木路1398号,121.564469,31.213118
2022-04-20,浦东新区,华安路24弄,121.515303,31.212073
2022-04-20,浦东新区,华丰路50弄,121.508556,31.191141
2022-04-20,浦东新区,华夏东路1799弄,121.683941,31.199623
2022-04-20,浦东新区,华夏东路2170弄,121.694331,31.199358
2022-04-20,浦东新区,华夏东路2977弄,121.71023,31.202482
2022-04-20,浦东新区,华绣路179弄,121.52729,31.186661
2022-04-20,浦东新区,环东中心村桥弄陈家宅,121.565209,31.176723
2022-04-20,浦东新区,环东中心村宋家宅,121.860297,31.026394
2022-04-20,浦东新区,环东中心村周家圈宅,121.63831,31.173638
2022-04-20,浦东新区,环林东路271弄,121.528993,31.148592
2022-04-20,浦东新区,环林东路799弄,121.53304,31.141974
2022-04-20,浦东新区,环林西路848弄,121.526185,31.139526
2022-04-20,浦东新区,环庆南路336弄,121.722564,31.227597
2022-04-20,浦东新区,环庆中路57号,121.720983,31.234183
2022-04-20,浦东新区,黄楼村姚家宅,121.576303,31.184603
2022-04-20,浦东新区,黄楼村周黄家宅,121.663844,31.161756
2022-04-20,浦东新区,吉灿路17弄,121.70533,31.11064
2022-04-20,浦东新区,吉灿路18弄,121.707362,31.110465
2022-04-20,浦东新区,济阳路65弄,121.480734,31.167125
2022-04-20,浦东新区,佳林路115弄,121.607592,31.269475
2022-04-20,浦东新区,江东路25号,121.615851,31.20608
2022-04-20,浦东新区,界浜路55弄,121.584085,31.344534
2022-04-20,浦东新区,金高路2216弄,121.605447,31.262702
2022-04-20,浦东新区,金沪路1218弄,121.601593,31.240736
2022-04-20,浦东新区,金吉路33弄,121.632289,31.272645
2022-04-20,浦东新区,金口路471弄,121.582827,31.246236
2022-04-20,浦东新区,金口路53弄,121.575889,31.251172
2022-04-20,浦东新区,金葵路1115弄,121.630598,31.239747
2022-04-20,浦东新区,金葵路1315弄,121.626348,31.239057
2022-04-20,浦东新区,金葵路945弄,121.629004,31.240361
2022-04-20,浦东新区,金睦路353弄,121.675072,31.287547
2022-04-20,浦东新区,金桥路1510弄,121.58885,31.24788
2022-04-20,浦东新区,金桥路226弄,121.569744,31.266204
2022-04-20,浦东新区,金桥路2552弄,121.601672,31.234305
2022-04-20,浦东新区,金桥路3219弄,121.587149,31.252923
2022-04-20,浦东新区,金桥路825号,121.57886,31.260821
2022-04-20,浦东新区,金桥路835弄,121.578131,31.259325
2022-04-20,浦东新区,金台路115弄,121.584667,31.250322
2022-04-20,浦东新区,金湘路201弄,121.612833,31.256042
2022-04-20,浦东新区,金湘路333号,121.610468,31.25446
2022-04-20,浦东新区,金晓路96弄,121.67474,31.277368
2022-04-20,浦东新区,金杨路1055弄,121.587324,31.256662
2022-04-20,浦东新区,金杨路1155弄,121.588934,31.2571
2022-04-20,浦东新区,金杨路220弄,121.576202,31.245787
2022-04-20,浦东新区,金杨路660弄,121.581693,31.251365
2022-04-20,浦东新区,金杨路685弄,121.578984,31.252588
2022-04-20,浦东新区,金银花路凌霄花路交界口工地生活区,121.6247,31.09874
2022-04-20,浦东新区,锦安东路270弄,121.543213,31.202027
2022-04-20,浦东新区,锦安东路55弄,121.540583,31.205931
2022-04-20,浦东新区,锦安东路567弄,121.538756,31.198548
2022-04-20,浦东新区,锦安东路593弄,121.539319,31.199316
2022-04-20,浦东新区,锦绣路1650弄,121.538746,31.209925
2022-04-20,浦东新区,锦绣路2868弄,121.537889,31.185219
2022-04-20,浦东新区,锦绣路2885弄,121.544017,31.187078
2022-04-20,浦东新区,锦绣路300弄,121.564034,31.227071
2022-04-20,浦东新区,锦绣路3336弄,121.539393,31.177378
2022-04-20,浦东新区,锦绣路3338弄,121.542034,31.176219
2022-04-20,浦东新区,京浦路160弄,121.568052,31.153236
2022-04-20,浦东新区,京浦路82弄,121.567685,31.152622
2022-04-20,浦东新区,居家桥路151弄,121.560961,31.259997
2022-04-20,浦东新区,居家桥路520弄,121.563923,31.254568
2022-04-20,浦东新区,巨峰路176弄,121.597694,31.279179
2022-04-20,浦东新区,巨峰路399弄,121.596012,31.280984
2022-04-20,浦东新区,巨峰路667弄,121.600857,31.282381
2022-04-20,浦东新区,巨峰路90弄,121.59883,31.278776
2022-04-20,浦东新区,巨峰路995弄,121.613695,31.282166
2022-04-20,浦东新区,巨野路197弄,121.545421,31.242101
2022-04-20,浦东新区,巨野路22号,121.542611,31.244439
2022-04-20,浦东新区,巨野路61弄,121.543733,31.243864
2022-04-20,浦东新区,康桥路1111弄,121.569325,31.14964
2022-04-20,浦东新区,康桥路90弄,121.565132,31.148625
2022-04-20,浦东新区,康杉路386弄,121.559298,31.156579
2022-04-20,浦东新区,康沈路3001弄,121.583232,31.090502
2022-04-20,浦东新区,康士路15弄,121.567239,31.148158
2022-04-20,浦东新区,科农路99弄,121.64303,31.172759
2022-04-20,浦东新区,莱阳路201弄,121.579579,31.27408
2022-04-20,浦东新区,莱阳路2450弄,121.583786,31.311787
2022-04-20,浦东新区,莱阳路350弄,121.581882,31.274025
2022-04-20,浦东新区,莱阳路3988弄,121.581914,31.335493
2022-04-20,浦东新区,莱阳路451弄,121.582061,31.275291
2022-04-20,浦东新区,莱阳路881弄,121.582735,31.283813
2022-04-20,浦东新区,兰陵路23弄,121.517943,31.195346
2022-04-20,浦东新区,兰陵路24弄,121.516006,31.194909
2022-04-20,浦东新区,蓝村路30弄,121.532093,31.211274
2022-04-20,浦东新区,蓝村路31弄,121.533022,31.213045
2022-04-20,浦东新区,蓝村路470弄,121.526155,31.211519
2022-04-20,浦东新区,蓝村路471弄,121.52576,31.211896
2022-04-20,浦东新区,蓝村路60弄,121.530327,31.209649
2022-04-20,浦东新区,劳动村孙家宅,121.851381,30.999036
2022-04-20,浦东新区,崂山路502号,121.522907,31.228131
2022-04-20,浦东新区,崂山路551弄,121.522503,31.227316
2022-04-20,浦东新区,崂山路571弄,121.523261,31.226269
2022-04-20,浦东新区,崂山路600号,121.524341,31.225765
2022-04-20,浦东新区,崂山路645弄,121.524081,31.222226
2022-04-20,浦东新区,崂山路80弄,121.516292,31.238129
2022-04-20,浦东新区,崂山三村,121.518632,31.234973
2022-04-20,浦东新区,崂山四村,121.139543,31.033059
2022-04-20,浦东新区,历城路100弄,121.492379,31.174652
2022-04-20,浦东新区,历城路22弄,121.492502,31.174469
2022-04-20,浦东新区,利川路王桥路交界口工地生活区,121.682554,31.206542
2022-04-20,浦东新区,利津路1111弄,121.592684,31.277254
2022-04-20,浦东新区,利津路1313弄,121.591969,31.283779
2022-04-20,浦东新区,利津路185弄,121.581095,31.278627
2022-04-20,浦东新区,利津路385弄,121.584609,31.276659
2022-04-20,浦东新区,利津路53弄,121.579303,31.279289
2022-04-20,浦东新区,利津路729弄,121.590445,31.274914
2022-04-20,浦东新区,连波路228弄,121.552033,31.192312
2022-04-20,浦东新区,莲安东路79弄,121.55761,31.180829
2022-04-20,浦东新区,莲安西路125弄,121.553344,31.179253
2022-04-20,浦东新区,莲溪路1099弄,121.565621,31.172754
