date,district,address,lons,lats
2022-04-17,浦东新区,八灶村滕家宅,121.337335,31.347947
2022-04-17,浦东新区,八灶村张家宅,121.548341,31.166473
2022-04-17,浦东新区,白杨路1065弄,121.559911,31.193391
2022-04-17,浦东新区,百龙新村,121.61658,31.141322
2022-04-17,浦东新区,板泉路2101弄,121.531904,31.16715
2022-04-17,浦东新区,北艾路1200弄,121.533919,31.182783
2022-04-17,浦东新区,北艾路1500弄,121.527569,31.181611
2022-04-17,浦东新区,北艾路1660弄,121.524025,31.180639
2022-04-17,浦东新区,北艾路1765弄,121.521767,31.178552
2022-04-17,浦东新区,北艾路73弄,121.545023,31.186102
2022-04-17,浦东新区,北艾路862弄,121.536454,31.185412
2022-04-17,浦东新区,北蔡大街31弄,121.554896,31.187466
2022-04-17,浦东新区,北新园路350弄,121.624973,31.322113
2022-04-17,浦东新区,北新园路460弄,121.627456,31.319923
2022-04-17,浦东新区,北洋泾路609号,121.551366,31.242754
2022-04-17,浦东新区,北园路258弄,121.524332,31.20208
2022-04-17,浦东新区,北张家浜路112号,121.52335,31.216856
2022-04-17,浦东新区,北张家浜路28弄,121.519532,31.215913
2022-04-17,浦东新区,北张家浜路58号,121.520914,31.215884
2022-04-17,浦东新区,北中路354弄,121.560709,31.18296
2022-04-17,浦东新区,北中路383弄,121.560231,31.184252
2022-04-17,浦东新区,北中路408弄,121.560557,31.1837
2022-04-17,浦东新区,北中路480弄,121.561905,31.184
2022-04-17,浦东新区,碧云路199弄,121.575469,31.236539
2022-04-17,浦东新区,滨海一村傅家宅,121.756361,31.143456
2022-04-17,浦东新区,滨海一村西王家宅,121.284074,31.448882
2022-04-17,浦东新区,滨江大道1773弄,121.53631,31.246419
2022-04-17,浦东新区,博华路1018弄,121.551099,31.170366
2022-04-17,浦东新区,博华路237弄,121.544992,31.184512
2022-04-17,浦东新区,博华路300弄,121.548427,31.179239
2022-04-17,浦东新区,博华路498弄,121.548427,31.179239
2022-04-17,浦东新区,博华路999弄,121.550815,31.170548
2022-04-17,浦东新区,博山东路20弄,121.560013,31.245715
2022-04-17,浦东新区,博山东路440弄,121.567987,31.251915
2022-04-17,浦东新区,博山东路459弄,121.56851,31.253144
2022-04-17,浦东新区,博山东路811弄,121.57588,31.259374
2022-04-17,浦东新区,博山路11弄,121.55901,31.244754
2022-04-17,浦东新区,博山路12弄,121.555941,31.24654
2022-04-17,浦东新区,博山路13弄,121.558404,31.244351
2022-04-17,浦东新区,博山路200弄,121.551855,31.244528
2022-04-17,浦东新区,博山路51弄,121.557061,31.245301
2022-04-17,浦东新区,博山路78弄,121.555247,31.244982
2022-04-17,浦东新区,博兴路1663弄,121.600769,31.274186
2022-04-17,浦东新区,博兴路1768弄,121.601702,31.27712
2022-04-17,浦东新区,博兴路462弄,121.581597,31.265408
2022-04-17,浦东新区,博兴路465弄,121.583688,31.267381
2022-04-17,浦东新区,博兴路616弄,121.58448,31.263629
2022-04-17,浦东新区,博兴路799弄,121.59101,31.266876
2022-04-17,浦东新区,博兴路916弄,121.59159,31.26464
2022-04-17,浦东新区,博兴路986弄,121.591557,31.264613
2022-04-17,浦东新区,蔡路村包家宅,121.757992,31.199742
2022-04-17,浦东新区,蔡路村北丁家宅,121.546855,31.232065
2022-04-17,浦东新区,蔡路村东蔡家宅,121.730218,31.214086
2022-04-17,浦东新区,蔡路村西蔡家宅,121.668728,31.160567
2022-04-17,浦东新区,蔡路村西家宅,121.370587,31.329006
2022-04-17,浦东新区,蔡路村杨家宅,121.277724,30.740558
2022-04-17,浦东新区,蔡路村赵家宅,121.540789,30.95122
2022-04-17,浦东新区,长岛路1201弄,121.591517,31.261139
2022-04-17,浦东新区,长岛路1203弄,121.592506,31.262601
2022-04-17,浦东新区,长岛路1267弄,121.594192,31.262167
2022-04-17,浦东新区,长岛路1398弄,121.597602,31.263198
2022-04-17,浦东新区,长岛路259弄,121.577598,31.266108
2022-04-17,浦东新区,长岛路588弄,121.58224,31.259839
2022-04-17,浦东新区,长岛路728弄,121.585826,31.258312
2022-04-17,浦东新区,长岛路823弄,121.587854,31.260611
2022-04-17,浦东新区,长岛路85弄,121.580918,31.267719
2022-04-17,浦东新区,长岛路99号,121.577931,31.267405
2022-04-17,浦东新区,长丰村北张家宅,121.705554,31.140287
2022-04-17,浦东新区,长丰村陆家宅,121.426399,30.810405
2022-04-17,浦东新区,长丰村南张家宅,121.605715,30.972921
2022-04-17,浦东新区,长桥村吴家宅,121.631647,31.179955
2022-04-17,浦东新区,长清路595弄,121.49105,31.159863
2022-04-17,浦东新区,长清路693弄,121.491042,31.157702
2022-04-17,浦东新区,长清路773弄,121.491182,31.155751
2022-04-17,浦东新区,长元村曹家宅,121.392463,30.750729
2022-04-17,浦东新区,昌里东路320弄,121.511098,31.176807
2022-04-17,浦东新区,昌里东路395弄,121.512208,31.177617
2022-04-17,浦东新区,昌里东路411弄,121.515127,31.179927
2022-04-17,浦东新区,昌里东路550弄,121.515384,31.179063
2022-04-17,浦东新区,昌里东路650弄,121.515789,31.179524
2022-04-17,浦东新区,昌里东路675弄,121.516513,31.181114
2022-04-17,浦东新区,昌里东路80弄,121.506037,31.175808
2022-04-17,浦东新区,昌里路167弄,121.497353,31.175648
2022-04-17,浦东新区,昌里路340弄,121.491933,31.173465
2022-04-17,浦东新区,昌里路98弄,121.502306,31.17532
2022-04-17,浦东新区,昌邑路607弄,121.520131,31.241444
2022-04-17,浦东新区,朝阳村胡家宅,121.37047,30.817981
2022-04-17,浦东新区,陈春东路88弄,121.559845,31.174806
2022-04-17,浦东新区,陈春东路99弄,121.559063,31.176058
2022-04-17,浦东新区,陈春路620弄,121.546478,31.173033
2022-04-17,浦东新区,陈胡村胡家宅,121.37047,30.817981
2022-04-17,浦东新区,陈行村张家宅,121.548341,31.166473
2022-04-17,浦东新区,晨晖路377弄,121.588929,31.199328
2022-04-17,浦东新区,晨晖路825弄,121.596004,31.200893
2022-04-17,浦东新区,成山路1066弄,121.488292,31.170642
2022-04-17,浦东新区,成山路1488弄,121.52866,31.175248
2022-04-17,浦东新区,成山路226弄,121.497053,31.170489
2022-04-17,浦东新区,成山路2388弄,121.488292,31.170642
2022-04-17,浦东新区,成山路2399弄,121.545491,31.180115
2022-04-17,浦东新区,成山路24弄,121.487151,31.167477
2022-04-17,浦东新区,成山路544弄,121.508628,31.170225
2022-04-17,浦东新区,成山路601弄,121.507846,31.174465
2022-04-17,浦东新区,成山路608弄,121.508569,31.169934
2022-04-17,浦东新区,成山路648弄,121.51069,31.169837
2022-04-17,浦东新区,成山路668弄,121.513213,31.17049
2022-04-17,浦东新区,城丰路130弄,121.687861,31.191749
2022-04-17,浦东新区,城丰路212弄,121.68569,31.191343
2022-04-17,浦东新区,城丰路245号,121.686226,31.189441
2022-04-17,浦东新区,城丰路288弄,121.683738,31.191046
2022-04-17,浦东新区,城丰路70弄,121.68845,31.191991
2022-04-17,浦东新区,城南路1111弄,121.771973,31.042271
2022-04-17,浦东新区,城南路229弄,121.706874,31.192843
2022-04-17,浦东新区,城南路41弄,121.743642,31.041318
2022-04-17,浦东新区,城南路48弄,121.743957,31.039518
2022-04-17,浦东新区,城南路627弄,121.695059,31.190034
2022-04-17,浦东新区,池月路588弄,121.809757,30.905002
2022-04-17,浦东新区,储店村桂家宅,121.445205,31.394121
2022-04-17,浦东新区,储店村陆家宅,121.426399,30.810405
2022-04-17,浦东新区,川环南路1049弄,121.693997,31.184181
2022-04-17,浦东新区,川环南路1223弄,121.689349,31.183742
2022-04-17,浦东新区,川六公路1269弄,121.718234,31.155509
2022-04-17,浦东新区,川沙路1258号,121.678245,31.261256
2022-04-17,浦东新区,川沙路2015弄,121.686621,31.243864
2022-04-17,浦东新区,川沙路326弄,121.666813,31.279203
2022-04-17,浦东新区,川沙路4650弄,121.695726,31.19818
2022-04-17,浦东新区,川沙路5015弄,121.69997,31.191715
2022-04-17,浦东新区,川沙新镇果园村,121.695947,31.193105
2022-04-17,浦东新区,川沙新镇太平村顾家宅,121.718191,31.195133
2022-04-17,浦东新区,川银路150弄,121.688225,31.192638
2022-04-17,浦东新区,川银路81弄,121.685855,31.19269
2022-04-17,浦东新区,川周公路2788号,121.624398,31.144861
2022-04-17,浦东新区,川周公路2828弄,121.616951,31.143307
2022-04-17,浦东新区,川周公路2928弄,121.613893,31.143189
2022-04-17,浦东新区,川周公路3010弄,121.610227,31.141537
2022-04-17,浦东新区,川周公路4005弄,121.589698,31.124689
2022-04-17,浦东新区,川周公路4020弄,121.704902,31.174573
2022-04-17,浦东新区,川周公路4058弄,121.584888,31.125545
2022-04-17,浦东新区,川周公路4318弄,121.581043,31.120704
2022-04-17,浦东新区,川周公路凌空路交界口工地生活区,121.725203,31.18398
2022-04-17,浦东新区,川周路8288弄,121.710732,31.178617
2022-04-17,浦东新区,川周路8682弄,121.707829,31.183361
2022-04-17,浦东新区,创新路21弄,121.758153,31.115899
2022-04-17,浦东新区,创新西路199弄,121.655192,31.200845
2022-04-17,浦东新区,创新西路28弄,121.656949,31.204164
2022-04-17,浦东新区,创新西路300弄,121.651946,31.203371
2022-04-17,浦东新区,创新西路333弄,121.652488,31.199766
2022-04-17,浦东新区,创新西路75弄,121.656396,31.203066
2022-04-17,浦东新区,创新中路199弄,121.662016,31.207349
2022-04-17,浦东新区,创新中路399弄,121.666861,31.211055
2022-04-17,浦东新区,创业路798号,121.696919,31.215225
2022-04-17,浦东新区,春晖路276弄,121.584531,31.339957
2022-04-17,浦东新区,春晖路368弄,121.583414,31.338789
