date,district,address,lons,lats
2022-04-23,浦东新区,白萱路99弄,121.590861,31.329374
2022-04-23,浦东新区,白杨路1155弄,121.560286,31.190965
2022-04-23,浦东新区,白杨路199弄,121.555605,31.208224
2022-04-23,浦东新区,百龙新村,121.61658,31.141322
2022-04-23,浦东新区,板泉路1201弄,121.505791,31.161574
2022-04-23,浦东新区,板泉路1555弄,121.510584,31.164532
2022-04-23,浦东新区,板泉路2000弄,121.532012,31.165295
2022-04-23,浦东新区,板泉路2101弄,121.531904,31.16715
2022-04-23,浦东新区,板泉路50号,121.494644,31.158141
2022-04-23,浦东新区,北艾路1077弄,121.534223,31.182488
2022-04-23,浦东新区,北艾路1200弄,121.533919,31.182783
2022-04-23,浦东新区,北艾路155弄,121.542909,31.185863
2022-04-23,浦东新区,北艾路1660弄,121.524025,31.180639
2022-04-23,浦东新区,北艾路73弄,121.545023,31.186102
2022-04-23,浦东新区,北艾路862弄,121.536454,31.185412
2022-04-23,浦东新区,北蔡大街31弄,121.554896,31.187466
2022-04-23,浦东新区,北蔡镇北蔡村丁家宅,121.556208,31.182551
2022-04-23,浦东新区,北蔡镇北蔡村周家宅,121.556208,31.182551
2022-04-23,浦东新区,北蔡镇联勤村陈家宅,121.565209,31.176723
2022-04-23,浦东新区,北蔡镇联勤村冯桥队冯家宅,121.550397,31.164732
2022-04-23,浦东新区,北蔡镇联勤村冯桥队张家宅,121.548341,31.166473
2022-04-23,浦东新区,北蔡镇联勤村麦家宅,121.547802,31.164159
2022-04-23,浦东新区,北蔡镇联勤村张家队陈家宅,121.565209,31.176723
2022-04-23,浦东新区,北蔡镇联勤村张家队张家宅,121.548341,31.166473
2022-04-23,浦东新区,北蔡镇南新村东钟家宅,121.542313,31.16645
2022-04-23,浦东新区,北蔡镇南新村吴家宅,121.543294,31.166024
2022-04-23,浦东新区,北蔡镇南新村西钟家宅,121.541115,31.166262
2022-04-23,浦东新区,北蔡镇南新村徐家宅,121.543294,31.166024
